ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:    4969        60.8794       222.0670       671.3830        10.6662         -10618.0549       692.1995         0.0000         0.0000         0.0000          -8960.8598         0.0000     -8960.8598     -8960.8598         0.0000            466.8955       440.7207   1000000.0000       466.8955       440.7207
ENERGY:    4970        61.3827       222.1520       671.4472        10.5583         -10618.1310       692.1602         0.0000         0.0000         0.0000          -8960.4305         0.0000     -8960.4305     -8960.4305         0.0000            466.1377       440.1701   1000000.0000       466.1377       440.1701
ENERGY:    4971        60.8377       221.9735       671.4004        10.6034         -10618.1398       692.1308         0.0000         0.0000         0.0000          -8961.1940         0.0000     -8961.1940     -8961.1940         0.0000            466.6331       440.5374   1000000.0000       466.6331       440.5374
ENERGY:    4972        60.8592       221.9740       671.4040        10.5962         -10618.1465       692.1263         0.0000         0.0000         0.0000          -8961.1867         0.0000     -8961.1867     -8961.1867         0.0000            466.5888       440.5054   1000000.0000       466.5888       440.5054
ENERGY:    4973        60.8395       221.9733       671.4008        10.6027         -10618.1406       692.1303         0.0000         0.0000         0.0000          -8961.1940         0.0000     -8961.1940     -8961.1940         0.0000            466.6287       440.5342   1000000.0000       466.6287       440.5342
ENERGY:    4974        60.8389       221.9734       671.4007        10.6030         -10618.1403       692.1305         0.0000         0.0000         0.0000          -8961.1940         0.0000     -8961.1940     -8961.1940         0.0000            466.6302       440.5353   1000000.0000       466.6302       440.5353
ENERGY:    4975        60.8395       221.9733       671.4008        10.6027         -10618.1406       692.1303         0.0000         0.0000         0.0000          -8961.1940         0.0000     -8961.1940     -8961.1940         0.0000            466.6287       440.5342   1000000.0000       466.6287       440.5342
ENERGY:    4976        60.8076       222.3978       671.2516        10.6201         -10618.2007       692.1576         0.0000         0.0000         0.0000          -8960.9661         0.0000     -8960.9661     -8960.9661         0.0000            465.7232       440.0546   1000000.0000       465.7232       440.0546
ENERGY:    4977        60.6202       222.0392       671.3289        10.5920         -10618.2280       692.0975         0.0000         0.0000         0.0000          -8961.5502         0.0000     -8961.5502     -8961.5502         0.0000            466.2705       440.3599   1000000.0000       466.2705       440.3599
ENERGY:    4978        60.6152       222.0612       671.3204        10.5927         -10618.2324       692.0983         0.0000         0.0000         0.0000          -8961.5447         0.0000     -8961.5447     -8961.5447         0.0000            466.2202       440.3335   1000000.0000       466.2202       440.3335
ENERGY:    4979        60.6194       222.0413       671.3280        10.5920         -10618.2285       692.0975         0.0000         0.0000         0.0000          -8961.5502         0.0000     -8961.5502     -8961.5502         0.0000            466.2656       440.3574   1000000.0000       466.2656       440.3574
ENERGY:    4980        60.6201       222.0395       671.3288        10.5920         -10618.2281       692.0975         0.0000         0.0000         0.0000          -8961.5503         0.0000     -8961.5503     -8961.5503         0.0000            466.2699       440.3596   1000000.0000       466.2699       440.3596
ENERGY:    4981        61.2830       222.2951       671.0983        10.7053         -10618.4945       691.6341         0.0000         0.0000         0.0000          -8961.4786         0.0000     -8961.4786     -8961.4786         0.0000            467.1421       441.1854   1000000.0000       467.1421       441.1854
ENERGY:    4982        60.7389       222.0510       671.2138        10.6326         -10618.4200       691.8402         0.0000         0.0000         0.0000          -8961.9435         0.0000     -8961.9435     -8961.9435         0.0000            466.7273       440.7917   1000000.0000       466.7273       440.7917
ENERGY:    4983        60.7106       222.0407       671.2249        10.6274         -10618.4063       691.8630         0.0000         0.0000         0.0000          -8961.9397         0.0000     -8961.9397     -8961.9397         0.0000            466.6848       440.7515   1000000.0000       466.6848       440.7515
ENERGY:    4984        60.7359       222.0499       671.2149        10.6321         -10618.4187       691.8425         0.0000         0.0000         0.0000          -8961.9434         0.0000     -8961.9434     -8961.9434         0.0000            466.7231       440.7877   1000000.0000       466.7231       440.7877
ENERGY:    4985        60.7386       222.0509       671.2139        10.6325         -10618.4199       691.8405         0.0000         0.0000         0.0000          -8961.9435         0.0000     -8961.9435     -8961.9435         0.0000            466.7269       440.7913   1000000.0000       466.7269       440.7913
ENERGY:    4986        61.0575       222.1786       670.8833        10.8209         -10618.4795       691.4682         0.0000         0.0000         0.0000          -8962.0710         0.0000     -8962.0710     -8962.0710         0.0000            468.0718       441.5171   1000000.0000       468.0718       441.5171
ENERGY:    4987        62.7579       223.0846       670.6019        11.1386         -10618.0059       691.3565         0.0000         0.0000         0.0000          -8959.0664         0.0000     -8959.0664     -8959.0664         0.0000            469.0934       441.9529   1000000.0000       469.0934       441.9529
ENERGY:    4988        60.7401       222.0211       671.0318        10.7184         -10618.5177       691.6075         0.0000         0.0000         0.0000          -8962.3988         0.0000     -8962.3988     -8962.3988         0.0000            467.4949       441.2207   1000000.0000       467.4949       441.2207
ENERGY:    4989        60.7219       222.0138       671.0496        10.7081         -10618.5147       691.6275         0.0000         0.0000         0.0000          -8962.3938         0.0000     -8962.3938     -8962.3938         0.0000            467.4225       441.1818   1000000.0000       467.4225       441.1818
ENERGY:    4990        60.7381       222.0203       671.0335        10.7173         -10618.5174       691.6095         0.0000         0.0000         0.0000          -8962.3987         0.0000     -8962.3987     -8962.3987         0.0000            467.4877       441.2169   1000000.0000       467.4877       441.2169
ENERGY:    4991        60.7399       222.0210       671.0319        10.7182         -10618.5176       691.6077         0.0000         0.0000         0.0000          -8962.3987         0.0000     -8962.3987     -8962.3987         0.0000            467.4941       441.2203   1000000.0000       467.4941       441.2203
